_id,subject,status
2E9F2A0F3440479492D152F02F081AF1_D2614671_grade-05,Visual Art K-8 Curriculum Framework - Fine Arts (2014-2020) - Visual Art: Grade 5,Published
2E9F2A0F3440479492D152F02F081AF1_D2628047_grades-10-11-12,"Introduction to Horticulture - CTE (2002-2018) - Introduction to Horticulture: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2614671_grade-08,Visual Art K-8 Curriculum Framework - Fine Arts (2014-2020) - Visual Art: Grade 8,Published
2E9F2A0F3440479492D152F02F081AF1_D2614671_grade-k,Visual Art K-8 Curriculum Framework - Fine Arts (2014-2020) - Visual Art: Grade K,Published
2E9F2A0F3440479492D152F02F081AF1_D2625988_grades-10-11-12,"Agricultural Mechanics - CTE (2002-2018) - Agricultural Mechanics: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2629938_grades-09-10-11-12,"Fundamentals of Television - CTE (2002-2018) - Fundamentals of Television: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2628029_grades-10-11-12,"Forestry - CTE (2002-2018) - Forestry: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2628039_grades-10-11-12,"Greenhouse Management - CTE (2002-2018) - Greenhouse Management: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2562120_grades-09-10-11-12,"Journalism III Curriculum Framework - English Language Arts (2012-2016) - Journalism III: Grades 9, 10, 11, 12",Deprecated
2E9F2A0F3440479492D152F02F081AF1_D2629939_grades-10-11-12,"Intermediate Television - CTE (2002-2018) - Intermediate Television: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2610643_grade-07,Social Studies Curriculum Framework (Grade 7) - Social Studies (2014-2022) - Grade 7,Deprecated
2E9F2A0F3440479492D152F02F081AF1_D2612358_grades-09-10-11-12,"Band III Curriculum Framework - Fine Arts (2014-2020) - Band III: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2610745_grades-09-10-11-12,"World Geography Curriculum Framework - Social Studies (2014-2022) - World Geography: Grades 9, 10, 11, 12",Deprecated
2E9F2A0F3440479492D152F02F081AF1_D2613051_grades-09-10-11-12,"Vocal Music II Curriculum Framework - Fine Arts (2014-2020) - Vocal Music II: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2613363_grades-09-10-11-12,Music Theory Curriculum Framework - Fine Arts (2014-2020) - Music Theory,Published
2E9F2A0F3440479492D152F02F081AF1_D2613193_grades-05-06-07-08,"Beginning Vocal Music IV Curriculum Framework - Fine Arts (2014-2020) - Vocal Music IV: Grades 5, 6, 7, 8",Published
2E9F2A0F3440479492D152F02F081AF1_D2614671_grade-07,Visual Art K-8 Curriculum Framework - Fine Arts (2014-2020) - Visual Art: Grade 7,Published
2E9F2A0F3440479492D152F02F081AF1_D2614999_grades-10-11-12,"Studio Art 3-D Curriculum Framework - Fine Arts (2014-2020) - Studio Art 3-D: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2613611_grade-02,Theatre K-8 Curriculum Framework - Fine Arts (2014-2020) - Theatre: Grade 2,Published
2E9F2A0F3440479492D152F02F081AF1_D2624873_grades-07-08,"Technology Based Career Orientation - CTE (2002-2018) - Technology Based Career Orientation: Grades 7, 8",Published
2E9F2A0F3440479492D152F02F081AF1_D2613611_grade-04,Theatre K-8 Curriculum Framework - Fine Arts (2014-2020) - Theatre: Grade 4,Published
2E9F2A0F3440479492D152F02F081AF1_D2613616_grades-09-10-11-12,"Stagecraft I Curriculum Framework - Fine Arts (2014-2020) - Stagecraft I: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2614262_grade-k,Dance K-8 Curriculum Framework - Fine Arts (2014-2020) - Dance: Grade K,Published
2E9F2A0F3440479492D152F02F081AF1_D2629940_grades-11-12,"Advanced Television - CTE (2002-2018) - Advanced Television: Grades 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2614671_grade-03,Visual Art K-8 Curriculum Framework - Fine Arts (2014-2020) - Visual Art: Grade 3,Published
2E9F2A0F3440479492D152F02F081AF1_D2624874_grades-11-12,"Internship - CTE (2002-2018) - Internship: Grades 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2612674_grades-05-06-07-08,"Beginning Orchestra I Curriculum Framework - Fine Arts (2014-2020) - Orchestra I: Grades 5, 6, 7, 8",Published
2E9F2A0F3440479492D152F02F081AF1_D2625992_grades-10-11-12,"Aquaculture - CTE (2002-2018) - Aquaculture: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2613190_grades-05-06-07-08,"Beginning Vocal Music I Curriculum Framework - Fine Arts (2014-2020) - Vocal Music I: Grades 5, 6, 7, 8",Published
2E9F2A0F3440479492D152F02F081AF1_D2613361_grades-09-10-11-12,Music Lab IV Curriculum Framework - Fine Arts (2014-2020) - Music Lab IV,Published
2E9F2A0F3440479492D152F02F081AF1_D2613362_grades-09-10-11-12,Music Technology Curriculum Framework - Fine Arts (2014-2020) - Music Technology,Published
2E9F2A0F3440479492D152F02F081AF1_D2614671_grade-06,Visual Art K-8 Curriculum Framework - Fine Arts (2014-2020) - Visual Art: Grade 6,Published
2E9F2A0F3440479492D152F02F081AF1_D2621828_grade-03,Library Media Curriculum Framework - Library Media (2014-2019) - Grade 3,Published
2E9F2A0F3440479492D152F02F081AF1_D2611663_grade-02,General Music Curriculum Framework (K-8) - Fine Arts (2014-2020) - Music: Grade 2,Published
2E9F2A0F3440479492D152F02F081AF1_D2628068_grades-10-11-12,"Small Engine Technology - CTE (2002-2018) - Small Engine Technology: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2612359_grades-09-10-11-12,"Band IV Curriculum Framework - Fine Arts (2014-2020) - Band IV: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2585349_grades-09-10-11-12,"Personal Fitness for Life Grades 9-12 - Health and Physical Education (2011-) - Personal Fitness: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2613052_grades-09-10-11-12,"Vocal Music III Curriculum Framework - Fine Arts (2014-2020) - Vocal Music III: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2613612_grades-09-10-11-12,"Theatre Appreciation Curriculum Framework - Fine Arts (2014-2020) - Theatre: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2610644_grade-08,Social Studies Curriculum Framework (Grade 8) - Social Studies (2014-2022) - Grade 8,Deprecated
2E9F2A0F3440479492D152F02F081AF1_D2621828_grade-07,Library Media Curriculum Framework - Library Media (2014-2019) - Grade 7,Published
2E9F2A0F3440479492D152F02F081AF1_D2610746_grades-09-10-11-12,"World History Since 1450 Curriculum Framework - Social Studies (2014-2022) - World History Since 1450: Grades 9, 10, 11, 12",Deprecated
2E9F2A0F3440479492D152F02F081AF1_D2613613_grades-09-10-11-12,Theatre I Curriculum Framework - Fine Arts (2014-2020) - Theatre I,Published
2E9F2A0F3440479492D152F02F081AF1_D2624876_grades-11-12,"Workforce Technology - CTE (2002-2018) - Workforce Technology: Grades 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2611663_grade-05,General Music Curriculum Framework (K-8) - Fine Arts (2014-2020) - Music: Grade 5,Published
2E9F2A0F3440479492D152F02F081AF1_D2613614_grades-09-10-11-12,Theatre II Curriculum Framework - Fine Arts (2014-2020) - Theatre II,Published
2E9F2A0F3440479492D152F02F081AF1_D2628053_grades-07-08,"Introduction to World Agriculture Science - CTE (2002-2018) - Introduction to World Agriculture Science: Grades 7, 8",Published
2E9F2A0F3440479492D152F02F081AF1_D2612494_grades-09-10-11-12,"Jazz Band III Curriculum Framework - Fine Arts (2014-2020) - Jazz Band III: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2624872_grade-08,Career Orientation - CTE (2002-2018) - Career Orientation: Grade 8,Published
2E9F2A0F3440479492D152F02F081AF1_D2628066_grades-10-11-12,"Managing Our Natural Resources - CTE (2002-2018) - Managing Our Natural Resources: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2613191_grades-05-06-07-08,"Beginning Vocal Music II Curriculum Framework - Fine Arts (2014-2020) - Vocal Music II: Grades 5, 6, 7, 8",Published
2E9F2A0F3440479492D152F02F081AF1_D2624875_grades-09-10,"Keystone - CTE (2002-2018) - Keystone: Grades 9, 10",Published
2E9F2A0F3440479492D152F02F081AF1_D2613611_grade-06,Theatre K-8 Curriculum Framework - Fine Arts (2014-2020) - Theatre: Grade 6,Published
2E9F2A0F3440479492D152F02F081AF1_D2625991_grades-10-11-12,"Agricultural Structural Systems - CTE (2002-2018) - Agricultural Structural Systems: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2628060_grades-09-10-11-12,"Leadership and Communications - CTE (2002-2018) - Leadership and Communications: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2628067_grades-10-11-12,"Nursery/Landscaping - CTE (2002-2018) - Nursery/Landscaping: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2583676_grade-03,Physical Education and Health Curriculum Framework (K-8) - Health and Physical Education (2011-) - Grade 3,Published
2E9F2A0F3440479492D152F02F081AF1_D2610641_grade-k,Social Studies Curriculum Framework (Grades K-4) - Social Studies (2014-2022) - Grade K,Deprecated
2E9F2A0F3440479492D152F02F081AF1_D2610743_grades-09-10-11-12,"United States Government Curriculum Framework - Social Studies (2014-2022) - United States Government: Grades 9, 10, 11, 12",Deprecated
2E9F2A0F3440479492D152F02F081AF1_D2610744_grades-09-10-11-12,"United States History Since 1890 Curriculum Framework - Social Studies (2014-2022) - United States History Since 1890: Grades 9, 10, 11, 12",Deprecated
2E9F2A0F3440479492D152F02F081AF1_D2611663_grade-04,General Music Curriculum Framework (K-8) - Fine Arts (2014-2020) - Music: Grade 4,Published
2E9F2A0F3440479492D152F02F081AF1_D2611668_grades-09-10-11-12,"Essentials of Computer Programming Curriculum Framework - Computer Science (2016-2020) - Essentials of Computer Programming: Grades 9, 10, 11, 12",Deprecated
2E9F2A0F3440479492D152F02F081AF1_D2612677_grades-05-06-07-08,"Beginning Orchestra IV Curriculum Framework - Fine Arts (2014-2020) - Orchestra IV: Grades 5, 6, 7, 8",Published
2E9F2A0F3440479492D152F02F081AF1_D2612861_grades-09-10-11-12,"Orchestra IV Curriculum Framework - Fine Arts (2014-2020) - Orchestra IV: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2614262_grade-01,Dance K-8 Curriculum Framework - Fine Arts (2014-2020) - Dance: Grade 1,Published
2E9F2A0F3440479492D152F02F081AF1_D2614478_grades-09-10-11-12,"Dance II Curriculum Framework - Fine Arts (2014-2020) - Dance II: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2614671_grade-01,Visual Art K-8 Curriculum Framework - Fine Arts (2014-2020) - Visual Art: Grade 1,Published
2E9F2A0F3440479492D152F02F081AF1_D2614675_grades-09-10-11-12,Visual Art III Curriculum Framework - Fine Arts (2014-2020) - Visual Art III,Published
2E9F2A0F3440479492D152F02F081AF1_D2614676_grades-09-10-11-12,Visual Art IV Curriculum Framework - Fine Arts (2014-2020) - Visual Art IV,Published
2E9F2A0F3440479492D152F02F081AF1_D2624437_grades-10-11-12,"Agricultural Business - CTE (2002-2018) - Agricultural Business: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2630166_grades-11-12,"Advanced Radio - CTE (2002-2018) - Advanced Radio: Grades 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2631205_grades-11-12,"Advanced Audio/Video Tech and Film - CTE (2002-2018) - Advanced Audio/Video Tech and Film: Grades 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2647581_grades-10-11-12,"Introduction to Travel and Tourism - CTE (2002-2018) - Introduction to Travel and Tourism: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2630959_grades-10-11-12,"Intermediate Advertising and Graphic Design - CTE (2002-2018) - Intermediate Advertising and Graphic Design: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2639553_grades-10-11-12,"Medical Office Management - CTE (2002-2018) - Medical Office Management: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2650386_grades-10-11-12,"Web Design I - CTE (2002-2018) - Web Design I: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2637249_grades-09-10-11-12,"Programming II - CTE (2002-2018) - Programming II: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2647575_grades-10-11-12,"Entrepreneurship I - CTE (2002-2018) - Entrepreneurship I: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2640906_grades-09-10-11-12,"Food and Nutrition - CTE (2002-2018) - Food and Nutrition: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2650387_grades-10-11-12,"Web Design II - CTE (2002-2018) - Web Design II: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2647579_grades-10-11-12,"Digital Communications I - CTE (2002-2018) - Digital Communications I: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2646218_grades-11-12,"Computerized Accounting II - CTE (2002-2018) - Computerized Accounting II: Grades 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2647580_grades-11-12,"Introduction to Hospitality - CTE (2002-2018) - Introduction to Hospitality: Grades 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2647582_grades-07-08,"Keyboarding - CTE (2002-2018) - Keyboarding: Grades 7, 8",Published
2E9F2A0F3440479492D152F02F081AF1_D2650389_grades-10-11-12,"Web Technologies - CTE (2002-2018) - Web Technologies: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2630164_grades-09-10-11-12,"Fundamentals of Radio - CTE (2002-2018) - Fundamentals of Radio: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2648175_grades-10-11-12,"Small Business Operations - CTE (2002-2018) - Small Business Operations: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2655579_grade-k,Arkansas Science Standards (K-4) - Science (2016-) - Grade K,Published
2E9F2A0F3440479492D152F02F081AF1_D2637248_grades-09-10-11-12,"Introduction to Object Oriented Programming - CTE (2002-2018) - Introduction to Object Oriented Programming: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2655580_grade-05,Arkansas Science Standards (5-8) - Science (2016-) - Grade 5,Published
2E9F2A0F3440479492D152F02F081AF1_D2657519_grades-09-10-11-12,"Survey of Agriculture Systems - CTE (2002-2018) - Survey of Agriculture Systems: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2655579_grade-01,Arkansas Science Standards (K-4) - Science (2016-) - Grade 1,Published
2E9F2A0F3440479492D152F02F081AF1_D2640878_grades-09-10-11-12,"Family Dynamics - CTE (2002-2018) - Family Dynamics: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2657528_grades-09-10-11-12,"Abnormal Psychology - CTE (2002-2018) - Abnormal Psychology: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2657516_grades-07-08,"Leadership and Service Learning (Grades 7-8) - CTE (2002-2018) - Leadership and Service Learning: Grades 7, 8",Published
2E9F2A0F3440479492D152F02F081AF1_D2640832_grades-09-10-11-12,"Clothing Management I - CTE (2002-2018) - Clothing Management I: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2657531_grades-09-10-11-12,"Introduction to Medical Professions Extended - CTE (2002-2018) - Introduction to Medical Professions Extended: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2640932_grades-09-10-11-12,"Housing and Interior Design - CTE (2002-2018) - Housing and Interior Design: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2657525_grades-09-10-11-12,"Plant Science II - CTE (2002-2018) - Plant Science II: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2655580_grade-08,Arkansas Science Standards (5-8) - Science (2016-) - Grade 8,Published
2E9F2A0F3440479492D152F02F081AF1_D2630485_grades-11-12,"Advanced Photography - CTE (2002-2018) - Advanced Photography: Grades 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2647574_grades-10-11-12,"Entrepreneurship II - CTE (2002-2018) - Entrepreneurship II: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2640994_grades-09-10-11-12,"Parenting - CTE (2002-2018) - Parenting: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2637242_grades-11-12,"Oracle - Database Programming - CTE (2002-2018) - Oracle - Database Programming: Grades 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2657518_grades-09-10-11-12,"Introduction to Media Communications - CTE (2002-2018) - Introduction to Media Communications: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2647583_grades-07-08,"Keyboarding Applications - CTE (2002-2018) - Keyboarding Applications: Grades 7, 8",Published
2E9F2A0F3440479492D152F02F081AF1_D2647585_grades-05-06,"Keyboarding 9 Week Course - CTE (2002-2018) - Keyboarding 9 Week Course: Grades 5, 6",Published
2E9F2A0F3440479492D152F02F081AF1_D2646216_grades-09-10-11-12,"Computer Applications II - CTE (2002-2018) - Computer Applications II: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2647586_grades-10-11-12,"Lodging Management I - CTE (2002-2018) - Lodging Management I: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2630671_grades-10-11-12,"Intermediate Graphic Communication - CTE (2002-2018) - Intermediate Graphic Communication: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2648174_grades-10-11-12,"Salesmanship - CTE (2002-2018) - Salesmanship: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2630958_grades-09-10-11-12,"Fundamentals of Advertising and Graphic Design - CTE (2002-2018) - Fundamentals of Advertising and Graphic Design: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2655643_grades-09-10-11-12,"Personal Fitness for Life - Health and Physical Education (2011-) - Personal Fitness for Life: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2657515_grades-09-10-11-12,"Financial Literacy - CTE (2002-2018) - Financial Literacy: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2638253_grades-10-11-12,"Food Production - CTE (2002-2018) - Food Production: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2648176_grades-09-10-11-12,"Sports and Entertainment Marketing - CTE (2002-2018) - Sports and Entertainment Marketing: Grades 9, 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2631204_grades-10-11-12,"Intermediate Audio/Video Technology and Film - CTE (2002-2018) - Intermediate Audio/Video Technology and Film: Grades 10, 11, 12",Published
2E9F2A0F3440479492D152F02F081AF1_D2630165_grades-10-11-12,"Intermediate Radio - CTE (2002-2018) - Intermediate Radio: Grades 10, 11, 12",Published
